question_id,answer
3e3a81f0-e710-4140-b79e-0fef4c06c296,yes
c955e3f1-8f3d-4da9-80fe-7c5a24437bd0,yes
57f0e109-da91-4264-9417-e9a0eeef22cf,yes
7eaed28f-4e3a-4663-a102-f04c03b009e3,yes
fc1d545d-71b2-4170-addb-bb0b78e7e929,yes
ee03291c-c0fa-400f-b5d1-a527e971684d,yes
65b02194-1223-4d01-8986-4e6a31704a3a,yes
ef92faf5-b42e-481f-a02e-8728d52030b9,yes
0f13429e-eed2-4ba3-a58e-8d7609fcfe47,yes
f7915354-24d0-4de4-b8cc-aa61083f68cb,yes
ce56b2da-dc11-4d0d-888f-0eadd7021958,yes
0b82942d-64ea-4f0d-8a17-132212357898,yes
651949c1-b149-40e5-8c5d-ecb60cd1cf72,yes
5ddda618-caaa-46a1-bb20-85cd7e8327eb,yes
cdae171b-27b4-4ebb-b48d-d9c7dcee4e56,yes
38385010-219e-4b24-849e-039af0df3fe3,yes
a7834380-a7ed-49f6-b2c8-4d29c32a6f8f,yes
2e27ea89-c104-4b99-98ed-b5c54eef9c86,yes
9c541056-ef1e-4af4-946b-21398077e562,yes
0857276f-968c-4ec5-a681-0b7509e58517,yes
7adbd8df-5eaf-4d61-bf00-e69f5fe27d5d,yes
7a081c62-277e-4f6c-9d5d-634f47d8f12d,yes
4117a83a-8df7-4867-bf22-293ed6147acb,yes
0cd249fe-d338-4e96-90ff-8458485221bf,yes
6d916683-e5b5-408a-9628-74be162a3673,yes
0c16ca0d-a6a5-4fe7-bfd3-539f6831185b,yes
a5495e08-f114-4c12-ab05-dafbc64a0a3d,yes
9b1cf2a2-e450-4777-b611-283bc8ed46ff,yes
77abb29a-c9e1-462d-8271-b4889c2c9fd0,yes
73150b10-c58d-4e5d-8a8a-3ca299f86635,yes
baf3e7d2-d0f0-40d9-90e9-2ecbf67a42c5,yes
6ddba7eb-978d-408e-a2e6-480c91975c4d,yes
6351562b-9bd1-4cbe-ad35-e27596870e60,yes
f772235c-5728-41c5-b47e-0c8c32ec0459,yes
ce9c4270-c5bb-419b-a5c7-84ed197102dd,yes
cd27e0f0-2418-4923-9ef5-d74a0241d42a,yes
424b7447-d831-4c69-9fec-1ea60e5134a0,yes
292dd9cd-c95b-4ab7-b18b-6cb49b8d3c62,yes
e8c81c1f-7acb-4455-84b7-d18426880107,yes
347fb708-6eba-4057-8bfb-1ba412e8938f,yes
b5a1ba08-f73e-4bba-aad1-14171ba41a24,yes
e97a2c65-f354-4f73-8718-9f49b2fc0858,no
1ff65ba3-8a65-48f8-94b3-485de2ee9d83,no
7b293647-a574-48c5-8e96-7c38e2e14401,no
5667fa39-fb7d-4ece-ae95-6f46c9c15879,no
8258fe51-ba47-4012-98dc-16abbf382b25,no
d885138f-1a67-4a87-94da-4a4a46e884ec,no
f6f313dd-3bdc-46e2-a78a-c0828c949e5c,no
8b37970f-da2d-41c5-aebc-2dba23ac303d,no
4982cf75-4068-449f-add1-0d9c257ca0d6,no
f6535c21-a53d-4437-b871-28454659801e,no
71a24d84-3e69-48b5-8e1a-462ec84911b6,no
c0d2201e-7c59-4290-89e1-fd0eaaf52217,no
b96d512c-003b-4f6c-ac5a-38bd18353a89,no
40b9aa18-f566-441e-85c3-6a010cc82d83,no
c13fbd44-12fe-46ac-b1e8-3843b5def249,no
d02ca1dc-9eb8-4a2e-89fe-c6ba0068cbb2,no
7815e711-671f-48d5-8d97-875559cf778f,no
f5a4b231-0fd7-4e96-80e5-2bd0fd5bd3c9,no
e5d62f97-7ba0-473f-be13-a24dd73432f6,no
db4a73e5-b7e8-4940-91b6-c97d148b6ba7,no
8028bcf6-d6a4-4230-99e3-8322c866bf8c,no
9424bf00-bb81-43ab-9fe2-7a3c5a238fc7,no
83fd612c-c735-475a-a270-a186293eb64e,no
20089988-155a-42d8-a447-010e80af9365,no
666ce166-e0d3-469e-acb9-5f02b03955f9,no
7413f9b0-3f7c-4564-ae73-31dd1aa20052,no
8fcd232a-c405-494c-8969-9fbf68d6335a,no
1a314daf-b1c9-4dfe-8e2d-3b405010e685,no
af324eb5-83d4-43e3-b822-9df0a2fd0f2a,no
ec6d9e85-0fee-477c-ba96-e2b41e1a7bec,no
72891694-77aa-4ced-b9ff-eead1734005b,no
f5f7d619-8678-4416-9b6e-1ffa2c381c0c,no
722d23a6-6923-4817-ac7b-31ba3d89f5bf,no
16900a5c-990c-46ef-b75a-a74d2c95edb8,no
70163c83-c68f-41ec-9f4d-5d2a24faba4b,no
9640b6b8-760b-4f22-9530-2f7237ea7b0e,no
7041f7d0-1323-4ffd-9f82-126890c7babc,no
3008644e-f4bf-4731-a842-c38a37096d69,no
80c73390-aab0-4cfe-8d49-020549b7ec46,no
428e1fa0-f5f6-4754-b1e7-9edae7364c97,no
d857f140-2e53-49b5-9f07-cec15bcf7900,no
b0b6e5ab-789f-4757-b793-ed7e7f1017c9,no
95e17609-ff10-4b08-8ff8-6b2a46346c94,no
a6b1ba26-b133-4ad6-8294-c2cd56553596,no
a45caa24-d255-464c-a030-310fae9ac169,yes
d9fc70f8-b047-468e-b3c4-f63509228867,yes
3acd5292-daae-47ea-b02d-78a09242fc3a,yes
1739e125-8381-4d6c-a176-37665eb039c3,yes
e34d493f-fc82-40cf-b8ab-f9bb90ec8e1c,yes
986eedc1-fed0-4397-ba64-976acc79cb7c,yes
1f33c387-f97f-438f-9fd7-8ddd8e0b95bc,yes
5c1d9d04-068d-4e07-83c6-b73b08306a9c,yes
31be4c91-99a8-4194-9573-af6618a4e587,yes
523ddd9f-c545-4790-b474-f3fab1aef74a,yes
0f7f69dc-c5b4-4c0a-b6ed-e27bca05dd28,yes
4a7f34d0-c235-406f-8bb8-58ae2a36605b,yes
56b20b24-ec4c-452a-ba53-c824998d4676,yes
8de3a69c-4565-4f32-8c7b-b1db182f2826,yes
7bf4ee69-a0b3-4002-96b4-9a84947e42e2,yes
3a9dba88-cf9c-48ce-a208-7e9de337e81c,yes
31dcf028-ea79-4345-8461-c4c273e2f1d8,yes
bf12a8bf-9da9-428e-903b-2a3bdf9c2745,yes
dcfaa597-832e-492e-8358-21fa03118b62,yes
b73a580c-2a12-4b6c-99e8-33f5db0d48b1,yes
4af08ee5-f26e-4583-8ad7-cb28458b24ec,yes
2c9b76f7-3a06-4038-b0b1-6b0a3bdfb65f,yes
d3d31158-c0e3-4804-a067-acda1fca37f8,yes
0d1eb0c7-18fa-4887-8712-4cd8116b79ac,yes
95cf55d2-0287-4c6b-9fb1-3600c3f2d5ff,yes
65d13077-fe04-433b-b97c-3bd5ca93d568,yes
20d5d0db-eb12-4b5e-891f-ff111ccb936d,yes
2251b944-e361-4a80-bec9-09261d4b95eb,yes
1b358290-aace-4e16-a642-f8c966bb6fb3,yes
f44c2218-b00a-4d0a-8433-4d57d5490e63,yes
0ce2a805-29f2-4d86-ae54-fc2d2b2e3fac,yes
e4d3361d-82cb-4500-bf7b-7c0b9833a29a,yes
c0824418-7931-4761-8bc1-6d08d4c21a1e,yes
5b3953a5-838e-47f3-b2b8-ddfd9b4e73cd,yes
2ff1068e-3fc1-4b2f-830b-50c76f7b4896,yes
f1db3c4e-6550-4cf2-b9ea-cf6a6bc0a6a0,yes
c605578a-497a-4a1c-be92-09f4bd94a0b6,yes
c4c4e03a-77ef-4184-ba3a-9300b2c0bfcc,yes
5eba7a2d-646b-48f8-a23e-143a35974366,yes
6510f49e-24d3-4eae-9cce-5dfc709bddf4,yes
2abbb1e3-a212-40b0-b3f7-338d2507d8f2,yes
b79c1138-2a64-487d-8cda-ed2b1cd538e6,yes
19a0fd8e-4a1d-4563-878e-0843e4a298ae,yes
bd20ef0b-38c0-47c1-9c04-6566d18e0697,yes
1bb25511-31b7-441c-9c97-b3f122e7a115,yes
db286a01-e394-4065-9fe7-f39cd13de3b9,yes
6e38b58e-3c71-4bd5-acac-207f1432a770,yes
17d8a2ce-da28-4909-a9be-f32cf69cee1b,yes
1e2b6132-8087-47ba-9c6d-4ff906c52b40,yes
f7eefb9e-e1d3-4ceb-8a89-ef89bbf82777,yes
c44c44de-164b-4bc9-96ec-16a80bbbab32,yes
a9bc3d7d-5f7a-49a6-ac59-5359e6cc28cd,yes
fece2c62-cafd-4a12-a6a1-fab411bec9da,yes
ca1c6166-4e91-4c75-8148-6e1e35b92b70,yes
3f36bef2-155d-401b-9e3f-7dd5355373ef,yes
60d0e88d-dabb-47bc-b221-8eedd75979f3,yes
7f9bc88e-1275-439d-9117-8ed9630cf171,no
9d05b1ed-deab-4eed-a1b1-63017b0472ea,no
045e6de6-fa9b-482f-9fe5-71aa2908e0cc,no
dceff637-6bfb-4eda-8ee7-4281e9a06229,no
b518a059-1483-4613-8809-2a88192a378e,no
c8b1c60e-638d-45f7-8adf-a0fdec458df0,no
b1475180-3f06-4f83-885b-655a38244a7a,no
cf80576d-3660-4075-bcf9-f9a6b492b39d,no
78587e59-ffed-416b-ad65-5f1b9eeb5c5a,no
c3232be1-231a-4988-9096-b6fe962c27dc,no
91a41b72-088f-48d1-aa46-489f29106674,no
c86a1e70-a582-4229-b5a2-837edaef672a,no
b63db26c-786d-42e0-bfc4-eea10793399a,no
ac7bb57d-a6d2-43a9-88a3-e9b6663832d4,no
358e8a8d-b97f-4a9d-8fc2-d0ee1a1c7aaf,no
b4b67732-3220-403c-866b-f7a7a6159ae6,no
0117db9a-ff63-469e-a483-3718e1e6c1bb,no
bf6aecd9-beb0-48b6-8fac-d454c02e80f9,no
0ba85e85-5237-4ec6-be72-ca5b6dec679b,no
26c49be3-adf4-4d2e-a649-f69bcd8f31b8,no
fa23db44-eaae-42ad-a541-65d65915204c,no
9095c2e0-979b-4b7e-8b33-fb001739ab2e,no
0e0d6908-3a39-4a03-9e12-4a12c52bccda,no
af5d37d2-05a7-4e6d-9516-75165feeeaf5,no
cf61c966-080f-498d-9817-896812dc6aca,no
39904f4f-302f-42c8-975f-168cd0d80801,no
483941c3-856c-43f3-85d3-893590973171,no
e32c8ef0-d939-466d-bb65-9df1566a223c,no
682b956c-924f-4ceb-9a72-b5f11f26271f,no
19698285-8b8e-4de4-801e-adc3f3db5eef,no
b909f215-1d07-4cb5-801d-cc7c7d36fee4,no
4b0163ff-d99b-48c6-b758-32b1e69e8430,no
13da9428-711d-4312-9ab0-28ec23b2f317,no
f60a6925-9778-4167-a085-4ad6e7015d75,no
7d409dae-99eb-4734-8add-a1b231480fdf,no
34c2713e-f839-439e-905a-f72280b5f210,no
90c5f01f-b4b3-4761-ad2b-7e9801081e36,no
26385c22-fbea-42a7-83c3-2d99e9c086b3,no
de0f0664-248a-42cc-b99a-e1a9f7606f82,no
fd704b0b-9be0-42d4-a0e3-0304b0cad311,no
96294c69-b623-40d9-bd7f-508525f7b02e,no
473e459d-9c04-4031-ad9a-91bf8c08177c,no
fb3332c5-2c40-4ba5-805f-0cd8ae8c3bf9,no
17fb5184-be43-415a-b57c-5bec8195a456,no
b64b3f51-fca9-4140-9bac-173afbc0a190,no
47f29fb4-7cfc-4557-984f-384e036b3485,no
03343a68-4427-4550-9b6a-e43ab7a912e9,no
6442aef3-c176-4b42-a14b-728b8abfae27,no
d75162c6-0f11-485e-bd44-a9f404f3baf5,no
cd5f6fda-9348-4a56-bd93-430b25eae024,no
270117bb-1807-4763-b6da-3c47c2170948,no
bdfeee39-9ebd-432d-a8fc-a7e2aaf53e09,no
5be53f4b-3ad6-48ab-81de-92e757965d98,no
d54ae902-f516-46a7-b830-ca34df0874e8,no
e0fab1f2-d699-4cd1-accd-7929b3a42d26,no
ebac8031-3e71-4a18-ac4a-79b4e93ddd29,no
2671e86d-2403-4cde-991f-0a0d2b7360ba,one
a1872076-fa4b-49da-857e-c50fe326c357,one
f88d068d-2f60-40e9-b3da-631c151ca127,one
a69c08ce-312d-4e43-b57a-49b7d8bca74f,one
63d472ab-543d-4f1c-b87e-9c088422ae63,one
fe97ceab-5242-44f5-8614-f55a6ef7b995,one
66ee5716-6501-4594-843b-ec1984912b52,one
0d20cb9f-c0ad-4414-8741-03b19e96839c,one
a0d8ea86-908e-4c7a-b3f0-eff8590d9356,one
984e4a2f-82b2-4699-8b04-483e3b20ccfd,four
2a69ba74-09ea-46af-a82b-c7488e6f54cf,six
5a3925b0-b20d-428a-bb53-807600169f7b,one
2fd2de43-dd49-467b-b44b-74863ce42cd0,one
95f91fea-fc6e-4786-a6ef-44b0c5a53158,four
044d0fd4-9bfc-4222-9920-6df8fefeb6f6,one
091c4cfc-2fda-4816-b149-ca8b9d21926a,one
e5e3d087-00ec-4496-ac6c-fbfcee0f1d80,one
ac862f46-6b8d-4c3e-b0d0-ddb8ebe63c82,one
745900ba-2c34-4c29-8bf4-11327af034a3,one
3fa99c34-6de7-4908-b28a-ded7780c6330,one
160a803c-c24c-4298-8f45-0ce73d03bda9,one
ddec2e45-b83c-4f33-9cb9-1cf08a692fe9,three
0e7a79b4-79fb-4d0c-bb6d-de6764962cf9,one
9a76db3c-4511-4db7-a4f9-b2908fb803e0,four
6ed962b1-1c85-4a54-921d-73a21836ad69,two
c01a0731-e9e0-4341-a8f3-c8ed7fc27d30,two
90496fcc-4d53-416f-8bfe-91cf38ab79f6,four
5cbbec26-43b0-49f5-9332-7d3f7419893c,four
ca0a2fde-59cd-45fd-85ba-40ad79996c03,one
1b75df0c-8626-4c11-86c4-cdb67ed012da,two
1af5fd97-2d0a-4789-ad17-c1f0ef27d0f9,two
63990415-23d7-4530-a436-de842e1fcb2f,four
bf8f2612-60ae-4048-ab4a-f85df2c8b7f3,two
cbd07a01-5079-4b5e-8bee-a5e6a88dd16f,two
11907d00-92cf-4085-ac86-cb05cbb6fb1c,one
276d0b1f-c549-4c75-acff-f98d356c878a,two
a47a2166-74f1-4afd-87b8-3380133b4160,five
47347fd9-e773-4ba8-9038-bd71d2429c3a,one
6f347442-2cae-4e97-b30d-0279bbf56801,one
2ae22937-672d-4a9b-8e7c-481481bfb105,one
c61e5658-34bf-4341-8f28-827cb1669a75,one
41fdee57-b4f2-46a6-bc94-e2b04719d1c6,two
caeb11f6-11ac-47f6-aaf3-6037cffe8841,two
0f3d5f35-b2c4-4ec5-acc4-e8fd56ff8002,five
bb6a001d-889e-49a7-8605-cefb49ba92b4,eleven
5cff3145-0bb3-4d98-96af-6b888b1413c2,one
200c2c62-e88e-4050-9e04-4494c85b9edc,one
c878a977-b329-4008-9cd7-def937e927bd,four
a370077d-e6b8-4ef6-8277-4dadd16ef66a,one
ac8a0064-c9ba-4afb-aeca-45309f0760b6,one
bdfea0ed-9cd1-491d-91f2-737dd23c6449,one
1eac5ac0-689c-4c6e-a378-2b8bf4ae49f5,one
c57ba768-0550-4531-b6ac-43fce94a211a,two
94cc18c4-2e27-433d-95e5-6b20cf405ca8,one
2ee0d3de-df9c-45b8-8af0-9943cf41d3dc,one
39f10687-6572-42cf-bd62-a643b49e25c2,four
de78a15d-3b54-4630-b8c8-0d52820c09e1,zero
5978138a-01cd-41ea-b3e5-c96dd81f53f5,zero
4063e3ae-f9a7-41bf-88d4-41d5df98c93b,zero
d96d7c51-e5c9-4bd2-9ecc-0b382015741a,zero
d69eec3b-bcd4-4b5f-a182-a318f359c2c5,zero
efd2af1f-c862-4c8a-9715-0f07be6e3fe2,zero
d30fa835-0981-4be3-a8d9-5a312fb74086,zero
a8619c4c-c013-4d54-a916-04c5a71ef086,zero
9068e419-5a33-4d96-a210-0c394e3427d3,zero
3080336d-f1b2-437a-851e-6e3e906e81b5,zero
7eec0e18-9162-483d-a3cb-99900dc4ed7a,zero
ad2b0f12-aebe-422f-a5f7-7b96d81d8c2a,zero
2028c7ee-b512-4341-b91a-efda1e35605e,zero
5f11ad34-eb78-4776-867d-54e2c672b83e,zero
32c45a2f-263d-4137-aa33-e76409fa67a1,zero
72dcad12-7e0d-428c-aa49-47995753f9d4,zero
5eed3312-4f05-4510-a420-7d8240508da1,zero
6f1b7ff4-f744-48da-bda6-1dcee2751943,zero
2c50b6a7-b027-439f-9530-b4d185c6fce4,zero
c76d2730-0a09-4bee-8bf9-698983892cda,zero
ddcff0c1-8356-4d61-9da2-b0ca8fc334b1,zero
4cabd35a-c96f-41aa-9f93-0ffbb5dfa0ee,zero
dbf44992-caa3-4974-b5e0-b597a852a9a0,zero
2479bdd5-a229-4905-9100-84922b93e29b,zero
953f759a-2e62-4f4f-a87a-eb3394debe2e,zero
95189aa2-cadf-4d1b-92cb-93c5fefb128e,zero
40a84bce-cab6-4029-ae53-6056cdcdff96,zero
77d89bb5-97c6-4bb6-a855-23a29e36ecd5,zero
3e5c000e-afa7-4794-a46b-eca11b98b7b8,zero
8ec0c875-a48a-46c1-948f-7bb3286b0e69,zero
3767a71f-673b-453c-994a-13b3feab1825,zero
c8fb3d60-c106-48a5-91da-88d4a7e02350,zero
9ed9a78a-2e5b-4f31-bb71-0dc4a1b719b4,zero
c04e0ef7-68bf-41dd-b1fb-9886ba3a9c96,zero
70d9ed7f-c435-4ddd-9c10-6df1aca1b7c0,zero
7504b64f-2d49-4f4f-853a-9aefa76f1ba4,zero
487bf6dc-0b8a-41da-a870-9a795f8e8aad,zero
f6ab9291-dd11-4c54-aa0b-cb214308e75c,zero
d82bf7db-0840-47dc-90d8-08b8ab96b747,zero
7f490874-4505-4dae-8c96-092750db47a9,zero
a3755afa-0ab3-45bb-960f-d9097a1c77ee,zero
e6a4966e-0b82-4f41-b171-580920965f96,zero
8e611538-186f-4b11-b27f-dc9cfb0495af,zero
51526059-df8d-4ee5-b9d9-c68b04913f13,zero
6a4ae7a8-d899-41ad-b1fa-f96f24c35b6a,zero
bb3cb3a7-0a92-4655-88fc-f4a09e044b8c,zero
8bccac0d-bb86-47be-b28b-fbf38beeb587,zero
9c5716f4-518b-441f-bf98-e40bbbad6913,zero
70b7928c-e807-48be-9e77-1030c030e39e,zero
f7f4a452-4a1b-4bff-9ced-82cd04c1252c,zero
3b686191-7607-4c74-8a01-0b1805da3daf,zero
764f7cb5-949c-4111-87c9-9896dd1fbd28,zero
2a7246b1-e7d6-4d6f-8261-5f376454a433,zero
38100a82-2ef7-458a-9b7c-99ddd51d6270,zero
ddd0deb7-153a-4562-bbfd-b809fd6134ed,zero
194ebf51-9ea8-4abc-9eb3-5829b2603fcd,zero
cb429393-72e4-4c43-8df1-3952d257fca1,['office']
c984f0a9-54ce-4476-91ba-5768a97aa02a,['living room']
9dbcf2c9-d316-486c-b141-143ab4b52cba,['office']
30418ba8-4d04-4366-a23a-a6c02897404d,['living room']
ca6d9008-50f3-4d50-b8f6-f60bec20bc9b,['living room']
f246917b-86f8-4631-94b2-638b2300b2aa,['living room']
283da338-51eb-4cac-93b1-44345300c375,['living room']
3c349439-71ac-4467-a0ef-0abf9ae0b974,['office']
ee721410-0606-4cd5-9de4-0a75b7cc8361,['office']
eb79f43a-7f3a-4cd3-a34a-a51c7998e21f,"['living room', 'office']"
b274c47d-d6ce-4f2d-b3d0-871ab114566f,"['hallway', 'living room', 'office']"
4d1b65fd-54b4-497c-961d-e9007bd7d113,['hallway']
178e1652-11bb-41b7-9f2e-f930b3bb92d5,['living room']
deb48db2-49bb-4818-8fb8-f76bb91f3dc9,"['living room', 'office']"
ba066f28-e90d-4805-a50a-dec1eb9f0382,['office']
10778afa-73a6-4bf3-a6e8-51241baced29,['office']
d913d2dc-16bf-49d6-bc8e-3a095508f272,['living room']
585a0e4b-63fb-43cb-ba57-81b20531aa25,['office']
5c52c974-ecc9-416e-b991-6427111fc3aa,['living room']
b1174b9e-7e46-41f3-8262-b3bab40eb7f3,['living room']
da85cadf-02ab-4680-bddd-1d3fa0364520,['living room']
02faf136-3efa-4810-8dec-762a302f2055,['hallway']
8975aaf0-7309-498d-b4c3-eb7591df15e4,['living room']
3e354de8-ad35-4cde-ac3f-33bb88e64abb,"['living room', 'office']"
cc709013-67da-4826-b5f3-cc8a6bffefbc,['hallway']
f3a58e02-5792-461a-a555-56bc4027bc72,['living room']
4f67817b-758d-4078-9509-23d67561b5b3,"['living room', 'office']"
9de78962-2eb3-4714-b237-f02a36b80026,['hallway']
86fc7c74-dec2-494a-9b2c-7185529b0300,['living room']
7bf38834-ed2e-4053-a4d1-a61124f0b1db,"['living room', 'office']"
f33f08b2-88c8-4e4f-ac65-5efba0a502b5,['living room']
0a8f002e-f03c-464b-911b-f70f9c9d0824,"['living room', 'office']"
ec7427dc-1533-45a8-b285-4bf1eed41f44,['hallway']
81397b56-899a-4082-8bc9-007fe76d581d,['living room']
1c1578c6-da0c-4f4f-a991-3947ace69189,['living room']
65144040-35f7-435c-889e-f1dacdd6a656,['living room']
2469280d-5487-4857-827e-a714e211d434,"['hallway', 'living room', 'office']"
1b4e60d5-211e-42ed-9737-4b9a1a467f3a,['living room']
681456d6-0ef4-4b6f-b3fa-b9b1dff053fb,['office']
b209747c-324f-4fac-8fcb-743c0aae92a3,['living room']
93a87777-0d1f-4419-9465-0486f215541d,['living room']
50374b11-528b-4745-8bfb-d73546e47f18,"['living room', 'office']"
5cb89b59-15c9-4ef7-9b17-66489f408df4,['hallway']
37715860-ce57-49af-bf67-4c376f99bc53,"['hallway', 'living room', 'office']"
c720e456-75ca-4a81-b0ad-008ba511f33a,"['hallway', 'living room', 'office']"
9f926753-4e19-4a58-babe-fd56ddd512cc,['living room']
e6b0a286-e5f9-496e-930d-80d04393028e,['living room']
89893e8e-e617-4b4d-b24c-f2dc9bf8eb86,"['living room', 'office']"
6cf26fc0-65ad-494f-8ccd-32d985ded4b4,['hallway']
982f8412-07b1-41ea-b5c0-732333344a57,['living room']
66e5386b-21e9-4dbb-bd53-6c6cfb3ec878,['living room']
ee3af3d7-001d-49a3-8243-464ff2d7a43f,['living room']
5bccf341-20aa-4151-840c-96674cc6d6be,"['living room', 'office']"
e1a70196-49fb-4cf5-b788-2aad2c6c7642,['living room']
65058636-0450-41c5-a5fe-f8bc3141ea44,['living room']
fd22c114-4ca8-4ede-970e-b84561664069,"['living room', 'office']"
74e40bc4-49a9-4e6e-b0a3-754431dccd17,['door_handle']
63805c34-c29e-4446-abc5-7290d5a2584c,['door']
688f43a7-13f7-4658-a774-169155faa8a7,['desk']
dc453415-f962-417e-a6d5-9867e214f0d5,"['book', 'table']"
ee75f4bb-9ff0-48d4-99f8-823412356933,['book']
fd3fd525-6109-4743-a732-e85a6e57e66b,['chair']
fad9196c-cf04-407c-bbdd-d0c9b4a9c452,['sofa']
762e764f-185b-464c-9a2c-97124507014e,['sofa']
1a15dce4-66f1-4cd4-b1a2-10c184cb956e,['t-shirt']
fcb449b5-8f35-4fef-adc8-3a846be1de21,['bag']
f594e69b-2490-4a2f-82d2-620f474a0b4a,['desk']
224ba0af-a9a9-4b01-9bb9-f5aeff22f043,"['cup', 'rubiks_cube', 'teddy_bear', 'wine_bottle']"
f99031d4-c0e0-4acb-8045-fbb8598092ad,['apple']
ae9a273c-e1e6-4688-b537-3c9d1f85c56e,"['bag', 'desk', 'door', 'chair']"
9cb13c80-bc94-4955-a92b-06fba3428df1,"['bag', 'door_handle']"
9e346dda-cde8-4919-9dd0-94a35c8de330,"['bag', 'chair', 'notice_board', 'shoes', 'sign']"
df4fcab7-f1aa-4a76-bdc8-a24cddcfd193,['door']
273c60f7-0b84-4fb3-8c7c-08a6633a4a1b,['sofa']
8ef364fd-a0e7-45b7-a4e0-1f884577fb83,['wine_bottle']
4b985c51-18f5-4738-8830-40054a2c8370,"['desk', 'trophy', 'table']"
9bdc8fc5-ef9e-4c39-b203-1cb4a3b0c913,"['vase', 'teddy_bear', 'book', 'apple', 'cup']"
dd01d32d-7487-4b5b-a724-adea40044fea,['ball']
0d00daab-9bfa-4729-ba7f-ad13e97a15c3,['bag']
61f338fe-ebee-4f1f-abaa-afd78a59cb17,"['bag', 'teddy_bear']"
3037b19b-842c-499e-b1c0-00351ebfe48c,['painting']
783ae9d8-4190-4f27-b62a-9dd22f74ce2c,['t-shirt']
098a1f0f-7b01-4e1c-8eee-2d66690a60bc,['desk']
8a705f99-a329-4deb-8ce9-388463162ff7,"['book', 'teddy_bear']"
36b03bde-33b2-40c2-9f7f-347cd67cd569,"['bookshelf', 'ball']"
53ff7d9a-7c77-4ba7-9a02-de5c4b78c60e,['headphones']
3f00413d-275a-4e66-8c40-99aeb105e8a7,['table']
27f8102c-61f3-4b1a-a627-dd3ac7f7d1e2,"['vase', 'rubiks_cube', 'headphones']"
e3d43914-10a7-4957-85d7-7f828ddd56ee,"['t-shirt', 'ottoman', 'chair']"
27bc4dd0-84f4-48c5-918b-da4380f066e5,"['door', 'sign']"
51967798-947a-43f7-8b93-bb203e38e9ac,"['door', 'bookshelf']"
f0076606-8f32-494f-a837-93e072a9f568,['wine_bottle']
8ea527ca-4ba8-4fe0-8581-2e8bba788267,"['desk', 'trophy', 'table']"
37fc2de1-735d-46ee-856a-b7aec64afc19,"['vase', 'teddy_bear', 'book', 'apple', 'cup']"
f6c03402-7529-4b66-8a07-bf4d58520c2a,['door']
6b04596e-b8b2-474a-bd04-d4dcc78926de,['lamp']
2112e590-7af1-4db4-a5de-ff72c069f775,"['desk', 'bookshelf', 'rubiks_cube']"
603faba6-1c5a-453c-897d-26cc9f9935c7,['wine_glass']
084468a7-579f-4391-b2fb-cabf44a02623,['wine_bottle']
22a27d76-8a3b-4fdb-b020-524fa3ba1a07,"['desk', 'trophy', 'table']"
73961876-c90a-4b0b-a848-520002b88e66,"['vase', 'teddy_bear', 'book', 'apple', 'cup']"
2ffe3a8b-0dae-41e4-9e0b-bc9da8c8fa32,"['door', 'notice_board']"
f892cc10-163d-436c-a339-aa9a11e2da0e,['painting']
8a269ea1-4f2a-4400-8638-22df3af6f617,"['bag', 'sofa', 'chair']"
14826f37-d6c9-429f-9d65-129ae110565c,"['desk', 'sofa']"
3b385812-cd44-4929-b90f-96e2e0e3fb36,"['book', 'rubiks_cube', 'wine_bottle']"
ac57d528-8d12-4c7d-8841-6a86e0252817,"['desk', 'chair']"
f41247ad-5519-4e9f-8c4e-bbe8fad0f89d,['rubiks_cube']
960332e2-a76e-4f4b-9b10-135c6700eeaf,['wine_bottle']
d9130301-4c43-4f09-b66a-d34608680f6d,"['desk', 'trophy', 'table']"
ccd6666b-eb7c-4c88-8bf4-5b2921824dfc,"['vase', 'teddy_bear', 'book', 'apple', 'cup']"
bab99fc1-2949-4123-bd06-ffce1c5505ca,['door']
42917d80-f6a9-4145-b244-69ca8a66d77f,['trophy']
1b6f3277-521e-47bd-92bb-37a5561c37ad,['vase']
89ef05f5-995a-4d02-9f4a-b88c78d6c524,"['trophy', 'vase']"
541bd5f8-6137-4669-8742-9cdce1e3fe24,['rubiks_cube']
1d710b52-3ef4-4679-bcb7-9de36199818e,['robot']
42ee925d-d23e-4053-b501-a21ae94ca389,['robot']
45a9c6d7-4996-4072-99e7-9aaef4fb7eab,['robot']
ab3a2e12-a97f-46b2-9546-c30dba5ad602,['table']
450684bd-4062-4473-8827-6a653a1a91df,"['rubiks_cube', 'robot', 'book', 'cup', 'teapot']"
c9e37ddf-fc81-42ad-9cd2-15ad405cfc12,['desk']
d928451e-9919-4c8a-aa7a-ecf75fe828ab,['window']
9fcaebe4-63fe-4cad-815b-5999e1df586a,['desk']
a52a336a-7b5a-43c0-bdb1-f7a0d53dac8f,['wine_bottle']
7fffd795-c912-472a-8ad5-565a9f2b63e8,"['box', 'chair']"
e943accc-589f-43d0-a8be-c5380f83fa75,['bag']
8d62db6c-00f2-4319-b566-72b63ffd0c19,['wine_bottle']
6c38394f-e62e-4496-8538-691d08982434,"['bag', 'shoes']"
574f7794-0e02-4a60-b549-ac15d955b41d,"['desk', 'table']"
7a2fb0bf-952b-4561-8f3d-eaa86fae1ebb,"['vase', 'book', 'rubiks_cube', 'teapot']"
3af5df3e-d5c3-4e5a-a103-f46c2a6a3b28,['door_handle']
