uid,filename,bbox_count,bbox_id,x1,y1,x2,y2,occlusion,label,object_id,wordnet_sense,location,colour,on,above,below,next_to
95f87c8a-4b3a-4002-bbd4-df655ccc7d0a,4-1-0.jpg,9,6,23,60,57,102,none,teddy_bear,76,teddy.n.01,living room,['orange'],[],[],[18],[]
b2f3ca3c-dc08-498c-a9fe-4b673d69382a,4-1-0.jpg,9,7,0,248,114,507,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
ec1d8860-d214-4cc2-ae75-482aba929d6e,4-1-0.jpg,9,8,2,33,327,242,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
9b2b9657-eb4a-4f4d-a874-728cae55e6ed,4-1-1.jpg,9,0,985,428,1079,520,severe,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
bdbe4474-476e-433b-9a1e-a634d6f358b3,4-1-1.jpg,9,1,569,284,755,521,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
c98ef173-5db2-45a4-a2fe-0cf3037869b2,4-1-1.jpg,9,2,476,431,701,523,partial,ottoman,37,ottoman.n.04,living room,"['wooden', 'black']",[],[],[],[12]
4222b237-55f9-4b44-99dc-f199512a509c,4-1-1.jpg,9,3,442,109,551,194,none,painting,51,decoration.n.01,living room,['white'],[],[],[73],[]
d7a0f1bd-dbd8-40f3-b6e4-45f39dc3c372,4-1-1.jpg,9,4,36,112,168,232,none,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
9a7e21f7-4a87-447b-bc30-bad153b6e4a4,4-1-1.jpg,9,5,353,261,456,406,none,t-shirt,73,t-shirt.n.01,living room,['orange'],[],[51],[],"[18, 12, 2]"
52cea2a7-cc1e-4ae8-89db-1ed5a4731077,4-1-1.jpg,9,6,206,411,283,446,none,bag,2,bag.n.04,living room,['blue'],[],[],[18],[73]
10ae9245-097c-45e8-a410-171d7dbb0af1,4-1-1.jpg,9,7,48,337,82,377,none,teddy_bear,76,teddy.n.01,living room,['orange'],[],[],[18],[]
27985e8b-1518-464f-908c-d7036a675c3e,4-1-1.jpg,9,8,0,331,333,515,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
0ad3501f-b364-449e-b64e-520060e35db9,4-1-2.jpg,4,0,440,371,554,457,none,painting,51,decoration.n.01,living room,['white'],[],[],[73],[]
f30def1b-d0a7-403b-9cdd-e32fff1f1173,4-1-2.jpg,4,1,28,364,174,474,none,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
9fc88119-4ee6-4bb8-9583-a8e5f57e9255,4-1-2.jpg,4,2,1,203,48,257,severe,lamp,43,lamp.n.02,living room,['white'],[],[],[],[]
42f629a9-bb65-41e5-9b9b-2cd5693a3f36,4-1-2.jpg,4,3,361,59,455,255,none,lamp,44,lamp.n.02,living room,['white'],[],[],[],[]
b562b75b-b01d-452e-bfe8-479ba826b1fa,4-2-0.jpg,4,0,496,1,658,164,partial,door,24,door.n.01,hallway,['blue'],[32],[],[],[65]
880c5604-074b-410b-aa92-10f2c64a0850,4-2-0.jpg,4,1,794,1,1079,522,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
d9b6fdb1-cea5-49d0-a1fb-92163ff9e002,4-2-0.jpg,4,2,9,328,53,372,none,apple,0,apple.n.01,living room,['red'],[],[],[13],[]
a1b38b33-1a22-42c3-9996-f747510fb4f1,4-2-0.jpg,4,3,0,150,201,518,partial,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
dec76560-2aa4-4200-aed9-ba7833b0addb,4-2-1.jpg,5,0,670,154,704,177,none,sign,65,sign.n.02,hallway,['orange'],[],[],[],[24]
07d13a6c-0dce-4e3a-bea4-3bf1a7747b95,4-2-1.jpg,5,1,1,433,155,521,severe,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
a4faa61f-4788-47af-8127-db1854d60cee,4-2-1.jpg,5,2,504,63,659,460,none,door,24,door.n.01,hallway,['blue'],[32],[],[],[65]
0e91bf7b-76c8-44a7-b5d3-68d606f49bfa,4-2-1.jpg,5,3,625,264,658,300,none,door_handle,32,doorhandle.n.01,hallway,['white'],[],[],[],[]
d591d2af-89c1-4715-9c86-74920847c887,4-2-1.jpg,5,4,821,1,1079,519,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
2a499bdc-3f23-4520-bfa5-c2cab6fd587d,4-2-2.jpg,3,0,667,408,701,436,none,sign,65,sign.n.02,hallway,['orange'],[],[],[],[24]
d86e3622-bdf0-48ad-b6b7-30b37c012c5a,4-2-2.jpg,3,1,503,327,666,521,partial,door,24,door.n.01,hallway,['blue'],[32],[],[],[65]
71c8fc58-65cf-44b7-a4e0-858d59434f2e,4-2-2.jpg,3,2,752,4,1080,522,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
b598d6d7-e9a7-484f-8f85-c900b06a3e90,4-3-0.jpg,4,0,1015,1,1079,101,partial,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
359a4679-4778-497d-b4d5-7e36aeff778b,4-3-0.jpg,4,1,501,351,595,431,none,shoes,63,shoe.n.01,living room,['gray'],[],[],[],"[26, 17]"
d3a07acd-d150-434c-8a3e-aa038c376b8d,4-3-0.jpg,4,2,2,2,343,520,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
fdf938cb-7fd5-4862-9dc9-e61b966f7dcc,4-3-0.jpg,4,3,820,2,1080,460,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
891cefa0-5fbb-4ac2-a85f-2201d9520f4d,4-3-1.jpg,7,0,229,0,354,143,partial,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
187c98cf-c26a-485f-99d1-04692218ca35,4-3-1.jpg,7,1,1039,75,1079,171,severe,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
3b2e0397-8eaa-41c5-b99e-36667585b2d1,4-3-1.jpg,7,2,972,25,1045,169,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
1dc6a279-68e4-4d68-8a4d-f868cd923370,4-3-1.jpg,7,3,982,232,1033,395,partial,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
5f15b78a-4f9b-4975-9cdd-3dd423adea98,4-3-1.jpg,7,4,848,1,1078,520,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
e7eb5283-f910-4f9e-886d-260e6db5f89c,4-3-1.jpg,7,5,0,2,314,520,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
78f220ef-4d09-47b0-b3e5-bcfcd290c126,4-3-1.jpg,7,6,222,229,305,311,none,door_handle,36,doorhandle.n.01,living room,['white'],[],[3],[],[]
7ce5433e-be56-4d45-b7db-49594967e8ab,4-3-2.jpg,9,0,948,51,1001,126,partial,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
5a34c9ac-c9ca-4a9c-89a7-2cc5391c3551,4-3-2.jpg,9,1,938,237,971,255,partial,rubiks_cube,60,toy.n.01,living room,"['white', 'yellow', 'red', 'blue', 'orange', 'green']",[],[88],[78],[]
cf529076-5b01-443d-bfa6-82b1e5125193,4-3-2.jpg,9,2,935,281,1029,420,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
65ed2902-f28f-4bc5-980d-7ccb63f22338,4-3-2.jpg,9,3,1011,323,1078,414,partial,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
5d7611f2-57a8-4922-b6ff-fadf018d1e8b,4-3-2.jpg,9,4,984,481,1030,518,severe,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
aa92d05c-97f7-49d1-9f59-25eaf7395a27,4-3-2.jpg,9,5,803,117,1079,520,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
25d7e1a0-af0a-4d78-8ba0-62d90bde82f0,4-3-2.jpg,9,6,251,123,371,406,none,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
f783dce6-9f51-405b-8b0f-c201e785d170,4-3-2.jpg,9,7,218,489,305,522,partial,door_handle,36,doorhandle.n.01,living room,['white'],[],[3],[],[]
b1f491ec-cec6-4756-9272-43d68b6b82f8,4-3-2.jpg,9,8,1,0,364,520,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
32651c04-20d5-4fbb-a0ef-db2601d98c10,5-0-0.jpg,4,0,537,48,588,99,none,apple,1,apple.n.01,living room,['red'],[],[],[22],[62]
f0c0014d-ed80-4dc0-86e4-7ae7f440e205,5-0-0.jpg,4,1,612,41,651,75,none,rubiks_cube,62,toy.n.01,living room,"['yellow', 'white', 'red', 'green', 'blue', 'orange']",[],[],[22],[1]
7032ef4c-9b0f-45f6-bbb9-3ef4500a2942,5-0-0.jpg,4,2,659,2,1080,520,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
00041e37-4a34-49dc-ad6e-82bb51893728,5-0-0.jpg,4,3,459,59,931,508,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
a7fffea0-7669-4376-b539-4d495d7a9854,5-0-1.jpg,6,0,539,359,585,401,none,apple,1,apple.n.01,living room,['red'],[],[],[22],[62]
8efc2038-d702-4354-837c-806fa2e2155c,5-0-1.jpg,6,1,607,347,646,378,none,rubiks_cube,62,toy.n.01,living room,"['yellow', 'white', 'red', 'green', 'blue', 'orange']",[],[],[22],[1]
e88bef97-25ff-4e01-9df0-4e3457e2a262,5-0-1.jpg,6,2,689,0,860,281,partial,window,81,window.n.01,living room,['transparent'],[],[],[22],[85]
6387049e-387d-46b1-96bc-b94e66dc1b13,5-0-1.jpg,6,3,318,1,493,283,partial,window,85,window.n.01,living room,['transparent'],[],[],[],[81]
60bb609e-5cd1-4788-819c-563e25a575ea,5-0-1.jpg,6,4,732,225,1080,521,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
63a987ae-2bab-489a-b6b4-3efa1b6596d3,5-0-1.jpg,6,5,469,358,1076,521,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
9b50df01-9b8f-4daf-8647-0657e2f3ccf9,5-0-2.jpg,2,0,309,218,503,520,partial,window,85,window.n.01,living room,['transparent'],[],[],[],[81]
4be1b1f6-6798-40cc-a0cc-a01003885f25,5-0-2.jpg,2,1,664,220,868,520,partial,window,81,window.n.01,living room,['transparent'],[],[],[22],[85]
3c590a78-8fac-4bf2-8f9e-39aff733b5c1,5-1-0.jpg,15,0,954,172,989,200,none,rubiks_cube,59,toy.n.01,living room,"['yellow', 'red', 'green', 'orange', 'blue', 'white']",[],[],[74],"[10, 80, 19]"
89a3917a-2c2e-455e-a87e-6ff7748b01ff,5-1-0.jpg,15,1,762,157,803,187,severe,cup,19,cup.n.01,living room,['white'],[],[],[74],"[59, 75, 80]"
b61336d7-083b-4921-b074-b6b15a52545f,5-1-0.jpg,15,2,730,149,795,206,none,teapot,75,teapot.n.01,living room,['white'],[],[],[74],"[19, 80]"
2c28910e-28b4-4686-80a7-59a39479f3cc,5-1-0.jpg,15,3,719,91,796,131,none,bag,2,bag.n.04,living room,['blue'],[],[],[18],[73]
0fb4309d-05f6-48e8-b9a6-d53f18b42920,5-1-0.jpg,15,4,508,19,544,55,none,teddy_bear,76,teddy.n.01,living room,['orange'],[],[],[18],[]
b2532196-c884-4d0c-a325-b1d1d184a218,5-1-0.jpg,15,5,789,0,883,87,partial,t-shirt,73,t-shirt.n.01,living room,['orange'],[],[51],[],"[18, 12, 2]"
777a5da3-d77c-4bf9-9449-b8785274835e,5-1-0.jpg,15,6,976,119,1080,189,partial,ottoman,37,ottoman.n.04,living room,"['wooden', 'black']",[],[],[],[12]
43f5433e-4b3a-4579-a9dc-7a350364204a,5-1-0.jpg,15,7,994,2,1079,128,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
0edb9819-1f3a-4bb7-b27d-a6285130027c,5-1-0.jpg,15,8,992,229,1079,310,partial,book,10,book.n.02,living room,['gray'],[38],[],[74],"[38, 80, 59]"
da1600f5-5314-43fd-a5bb-b81758d1dc53,5-1-0.jpg,15,9,884,126,976,242,none,vase,80,vase.n.01,living room,['transparent'],[],[],[74],"[75, 19, 10, 59]"
b6751dd2-5038-4625-a806-a2cc05105a5a,5-1-0.jpg,15,10,658,171,1080,481,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
39022298-c10b-40b6-8045-fdc7a4c5c797,5-1-0.jpg,15,11,387,15,797,189,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
9e43ec3c-146d-4491-9306-d22447c46728,5-1-0.jpg,15,12,126,0,276,224,partial,robot,56,robot.n.01,living room,['white'],[],[],[],[]
3dd86c8d-bbe7-4c85-8861-0c48b0b60b97,5-1-0.jpg,15,13,96,77,224,365,severe,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
4d60f3fe-0c8b-4746-a0a1-2bb65cc895dc,5-1-0.jpg,15,14,0,2,241,520,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
c0877cf0-30f2-408b-b491-f9cea9b16ec2,5-1-1.jpg,18,0,141,369,178,520,severe,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
6c9d4f98-db3f-4a7d-83e5-5d200ff571e6,5-1-1.jpg,18,1,0,237,155,521,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
77a2ee63-ffd1-4c4a-9113-f2ac33ad38c8,5-1-1.jpg,18,2,450,123,581,225,none,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
8f4c7faf-b8f2-4e4b-8d49-c9e02ebe21b7,5-1-1.jpg,18,3,393,1,450,22,severe,lamp,43,lamp.n.02,living room,['white'],[],[],[],[]
aa32774e-2905-467d-b8b9-528179a6be58,5-1-1.jpg,18,4,830,1,886,20,severe,lamp,44,lamp.n.02,living room,['white'],[],[],[],[]
1599bc27-75d3-4537-82eb-73925ce35644,5-1-1.jpg,18,5,824,126,917,200,none,painting,51,decoration.n.01,living room,['white'],[],[],[73],[]
0d21dead-1ddb-44b4-b00f-4243806f23ff,5-1-1.jpg,18,6,765,254,853,380,none,t-shirt,73,t-shirt.n.01,living room,['orange'],[],[51],[],"[18, 12, 2]"
31679fc7-ba91-49e9-9476-19464f353078,5-1-1.jpg,18,7,516,322,547,355,none,teddy_bear,76,teddy.n.01,living room,['orange'],[],[],[18],[]
fb95faf9-12dd-4324-984a-8e996addb42f,5-1-1.jpg,18,8,157,285,273,510,none,robot,56,robot.n.01,living room,['white'],[],[],[],[]
87530d15-6a0f-4b17-9b52-bbf8ecfe657c,5-1-1.jpg,18,9,762,451,799,482,severe,cup,19,cup.n.01,living room,['white'],[],[],[74],"[59, 75, 80]"
f2b87465-49b6-4fdc-8993-cbcfe15c8e6c,5-1-1.jpg,18,10,731,447,791,505,none,teapot,75,teapot.n.01,living room,['white'],[],[],[74],"[19, 80]"
c33d4689-6812-4631-b61a-8c504837e699,5-1-1.jpg,18,11,951,455,982,485,none,rubiks_cube,59,toy.n.01,living room,"['yellow', 'red', 'green', 'orange', 'blue', 'white']",[],[],[74],"[10, 80, 19]"
624f92b3-616c-48fe-9e5d-cc5c81da5b2e,5-1-1.jpg,18,12,980,395,1079,469,partial,ottoman,37,ottoman.n.04,living room,"['wooden', 'black']",[],[],[],[12]
dd76d68f-3fc4-4d28-bfd3-133b29bf96bf,5-1-1.jpg,18,13,979,272,1079,392,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
a9b65c94-719d-4ab1-8f20-c03cec2ff1dc,5-1-1.jpg,18,14,886,420,955,520,none,vase,80,vase.n.01,living room,['transparent'],[],[],[74],"[75, 19, 10, 59]"
02f3f769-6885-4a9c-9ee7-30a9ac8f76b0,5-1-1.jpg,18,15,663,457,1079,520,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
cc01b4ab-4ca8-4fbd-b350-2f32f315ea5d,5-1-1.jpg,18,16,712,385,786,412,none,bag,2,bag.n.04,living room,['blue'],[],[],[18],[73]
b6d8da8e-37be-4a04-8988-e5a17539ad7f,5-1-1.jpg,18,17,393,317,785,481,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
89025a4e-0192-451f-b234-9efd2e87739c,5-1-2.jpg,6,0,350,138,464,283,none,lamp,43,lamp.n.02,living room,['white'],[],[],[],[]
97285149-e758-46b4-95b0-1c7a3da9da7f,5-1-2.jpg,6,1,807,138,964,283,none,lamp,44,lamp.n.02,living room,['white'],[],[],[],[]
c13fd3db-bf2b-41d1-84f6-da83bc7638a1,5-1-2.jpg,6,2,817,375,919,452,none,painting,51,decoration.n.01,living room,['white'],[],[],[73],[]
82ebe478-4036-4e30-8662-3b3c9f4fba19,5-1-2.jpg,6,3,448,382,583,485,none,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
ce791672-61f5-4c1e-b782-b26dcbbfeee8,5-1-2.jpg,6,4,0,490,148,523,severe,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
b6624d2c-dc15-44f0-a3a4-6746bcdcad3a,5-1-2.jpg,6,5,788,503,862,522,severe,t-shirt,73,t-shirt.n.01,living room,['orange'],[],[51],[],"[18, 12, 2]"
3a1b7361-a35d-45a2-a7cc-55f4da6aa460,5-2-0.jpg,13,0,959,438,1079,520,severe,bag,6,bag.n.04,living room,['gray'],[],[],[],"[7, 17]"
32cc3bc6-8dd9-4547-af49-c3257de2b405,5-2-0.jpg,13,1,772,1,883,88,partial,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
42f236cc-3aae-45e1-a0e5-184b952b76bd,5-2-0.jpg,13,2,677,213,711,254,partial,shoes,63,shoe.n.01,living room,['gray'],[],[],[],"[26, 17]"
6738caab-250a-4e39-9f07-ba90bc9065a4,5-2-0.jpg,13,3,458,1,562,104,partial,door,24,door.n.01,hallway,['blue'],[32],[],[],[65]
b2c21195-6464-412c-8f7c-66074f60b213,5-2-0.jpg,13,4,261,114,276,132,none,apple,0,apple.n.01,living room,['red'],[],[],[13],[]
1e7f327c-83bb-4ec7-8923-54560b203791,5-2-0.jpg,13,5,233,51,322,194,none,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
b42286cb-2000-49ad-9dd9-b4d862891610,5-2-0.jpg,13,6,85,203,196,254,none,headphones,38,headphones.n.01,living room,['black'],[],[],"[10, 74]",[10]
fcfd2474-1dd2-45e1-9d48-3e8466669adb,5-2-0.jpg,13,7,3,229,122,306,partial,book,10,book.n.02,living room,['gray'],[38],[],[74],"[38, 80, 59]"
2c91fce2-7be3-4736-9bab-d002a935eb56,5-2-0.jpg,13,8,2,131,112,219,partial,ottoman,37,ottoman.n.04,living room,"['wooden', 'black']",[],[],[],[12]
a3cbae02-9aa9-4e2c-9df0-8001eea7f534,5-2-0.jpg,13,9,0,45,46,141,severe,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
0f8b6aaf-e84a-461b-b8e4-f33664e978d1,5-2-0.jpg,13,10,571,1,735,199,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
df182865-f25b-4596-8df9-af01db350a5d,5-2-0.jpg,13,11,694,1,1079,520,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
cf6d3caa-ff53-481a-9358-e50f1a76a30a,5-2-0.jpg,13,12,2,216,254,520,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
668c85fd-91ed-4773-828d-543c94ee03ea,5-2-1.jpg,15,0,271,397,288,415,none,apple,0,apple.n.01,living room,['red'],[],[],[13],[]
dc515934-77cc-4ea0-adc8-d849783ff912,5-2-1.jpg,15,1,236,341,334,476,none,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
19b0c02d-d907-4b02-bcf3-88b31f15122d,5-2-1.jpg,15,2,1,394,111,488,partial,ottoman,37,ottoman.n.04,living room,"['wooden', 'black']",[],[],[],[12]
b6d9eb21-4020-4a47-b56f-e412dd5a32e9,5-2-1.jpg,15,3,0,283,63,409,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
7baea10a-3c41-4cff-84c0-2d344b3034d1,5-2-1.jpg,15,4,469,151,562,392,none,door,24,door.n.01,hallway,['blue'],[32],[],[],[65]
2f305eac-0fed-4365-904a-e92b7de68ccb,5-2-1.jpg,15,5,543,273,564,295,none,door_handle,32,doorhandle.n.01,hallway,['white'],[],[],[],[]
5a233b8a-fb5b-4373-b7ad-a510cfe98106,5-2-1.jpg,15,6,670,258,710,295,none,door_handle,36,doorhandle.n.01,living room,['white'],[],[3],[],[]
6ba64315-0ce5-43e4-953f-a8916de48211,5-2-1.jpg,15,7,671,50,716,223,partial,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
3caa8470-c11e-46bc-a321-2a6bb033246b,5-2-1.jpg,15,8,762,34,839,169,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
5e1dcf3b-dd18-42fe-9b41-97745497c8f6,5-2-1.jpg,15,9,865,2,913,123,severe,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
5320e64e-455a-49f7-a094-263b97b03195,5-2-1.jpg,15,10,748,232,850,380,none,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
091f1fb0-529e-48ba-8e8c-cee4b50ffa8b,5-2-1.jpg,15,11,711,0,1079,516,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
477881d0-b4b4-4070-8b44-25daa3d9e722,5-2-1.jpg,15,12,88,489,198,519,partial,headphones,38,headphones.n.01,living room,['black'],[],[],"[10, 74]",[10]
21e111bc-2859-43ab-bd58-6ee4b54f38ea,5-2-1.jpg,15,13,0,489,252,520,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
ee74536d-ec66-47a5-a1a8-1d83e86c5237,5-2-1.jpg,15,14,571,42,714,476,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
6fc009a1-dcb1-46ca-ad8e-c45651df74a2,5-2-2.jpg,10,0,721,41,744,99,severe,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
e93736e6-9639-4d3f-9e7d-ff467c1c234d,5-2-2.jpg,10,1,307,104,625,155,none,lamp,49,lamp.n.02,living room,['white'],[],[],[],[]
ce867d65-01f9-473f-ab82-ac66907d7c79,5-2-2.jpg,10,2,2,122,111,172,partial,lamp,44,lamp.n.02,living room,['white'],[],[],[],[]
fe65b131-cb11-4cd0-92bc-42fac1f68c55,5-2-2.jpg,10,3,465,406,561,520,partial,door,24,door.n.01,hallway,['blue'],[32],[],[],[65]
2da2b3dc-0cf6-4faa-8120-39eec793c631,5-2-2.jpg,10,4,747,305,809,432,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
05302771-0c1e-4855-b7fb-16c42b62377c,5-2-2.jpg,10,5,796,493,836,522,severe,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
9704c1f8-8060-4458-bce2-af86c6d3eae0,5-2-2.jpg,10,6,822,249,874,375,severe,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
12ee8b0b-07ad-4a30-a5da-ff100add69c5,5-2-2.jpg,10,7,671,313,718,473,partial,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
197472a9-d0fd-4208-908c-81e2c188100f,5-2-2.jpg,10,8,566,310,723,522,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
a7a2dbfd-f8f0-4ac5-99ce-7ff093a36625,5-2-2.jpg,10,9,682,2,1080,520,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
002d9378-c782-4a1b-bec1-1adef1450c61,5-3-0.jpg,3,0,685,475,795,522,partial,ball,7,ball.n.01,living room,['white'],[],[],[],[6]
e13f7776-bbff-47e0-b550-136865d71cb9,5-3-0.jpg,3,1,106,327,358,521,partial,bag,6,bag.n.04,living room,['gray'],[],[],[],"[7, 17]"
326416b7-cf2f-4ad1-a0c9-89019cbe780e,5-3-0.jpg,3,2,4,2,162,520,severe,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
dec83032-7e9c-494b-89eb-37d583cfc0fd,5-3-1.jpg,1,0,0,0,138,521,severe,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
d5ad04ca-4764-4ba4-b008-755868d242a9,5-3-2.jpg,1,0,1,0,225,520,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
573952c8-de0a-4780-b14c-f61129156a24,6-0-0.jpg,4,0,712,0,947,425,partial,robot,56,robot.n.01,living room,['white'],[],[],[],[]
4c560f13-2d89-42e6-b67c-6bc4adea6e0c,6-0-0.jpg,4,1,2,0,77,131,partial,wine_glass,89,wineglass.n.01,living room,['transparent'],[],[],[22],[87]
f290ef29-cdc0-47f8-8bb5-ab9aa5e0276c,6-0-0.jpg,4,2,7,44,65,119,partial,wine_bottle,87,wine-bottle.n.01,living room,['green'],[],[],[22],[89]
d3f4fb2f-5c47-4694-8875-d9b27ba2c63a,6-0-0.jpg,4,3,1,68,336,520,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
2c7b26b7-69ec-4ac6-a622-9d68d645b423,6-0-1.jpg,5,0,730,281,905,520,partial,robot,56,robot.n.01,living room,['white'],[],[],[],[]
8d1569b1-1c8d-4efb-a9e2-15a1f900a877,6-0-1.jpg,5,1,115,2,277,287,partial,window,81,window.n.01,living room,['transparent'],[],[],[22],[85]
bd3588fd-7017-47da-9af5-04493542e20d,6-0-1.jpg,5,2,57,291,119,411,none,wine_glass,89,wineglass.n.01,living room,['transparent'],[],[],[22],[87]
74db2c53-bc60-46b5-a952-0ce80a8a0f5d,6-0-1.jpg,5,3,57,241,103,402,partial,wine_bottle,87,wine-bottle.n.01,living room,['green'],[],[],[22],[89]
47d2615f-2677-44e5-98b5-a0c78f0fcede,6-0-1.jpg,5,4,1,363,312,523,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
8826b3fb-cacf-49b2-97a3-74e0acb392e9,6-0-2.jpg,2,0,109,203,323,521,partial,window,81,window.n.01,living room,['transparent'],[],[],[22],[85]
6390b55b-f2fa-42a9-9ede-699309dccb02,6-0-2.jpg,2,1,2,218,47,362,severe,window,85,window.n.01,living room,['transparent'],[],[],[],[81]
b8757c65-1aab-44aa-99fd-d74fe5c6b922,6-1-0.jpg,3,0,1035,254,1080,317,severe,bag,2,bag.n.04,living room,['blue'],[],[],[18],[73]
9d05f757-42ff-487e-9149-0e385da1fd28,6-1-0.jpg,3,1,537,65,619,157,none,teddy_bear,76,teddy.n.01,living room,['orange'],[],[],[18],[]
f1ebb638-46d0-42d9-8688-acc76a493048,6-1-0.jpg,3,2,199,46,1079,500,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
0197e9cb-8f96-4990-b241-0fef6163edda,6-1-1.jpg,4,0,394,0,672,163,partial,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
