question,question_id,image
Is there a black bag in the house?,d9fc70f8-b047-468e-b3c4-f63509228867,d9fc70f8-b047-468e-b3c4-f63509228867_view.jpg
Is there a black chair in the house?,3acd5292-daae-47ea-b02d-78a09242fc3a,3acd5292-daae-47ea-b02d-78a09242fc3a_view.jpg
Is there a black headphones in the house?,1739e125-8381-4d6c-a176-37665eb039c3,1739e125-8381-4d6c-a176-37665eb039c3_view.jpg
Is there a black ottoman in the house?,e34d493f-fc82-40cf-b8ab-f9bb90ec8e1c,e34d493f-fc82-40cf-b8ab-f9bb90ec8e1c_view.jpg
Is there a black painting in the house?,986eedc1-fed0-4397-ba64-976acc79cb7c,986eedc1-fed0-4397-ba64-976acc79cb7c_view.jpg
Is there a blue bag in the house?,1f33c387-f97f-438f-9fd7-8ddd8e0b95bc,1f33c387-f97f-438f-9fd7-8ddd8e0b95bc_view.jpg
Is there a blue ball in the house?,5c1d9d04-068d-4e07-83c6-b73b08306a9c,5c1d9d04-068d-4e07-83c6-b73b08306a9c_view.jpg
Is there a blue book in the house?,31be4c91-99a8-4194-9573-af6618a4e587,31be4c91-99a8-4194-9573-af6618a4e587_view.jpg
Is there a blue chair in the house?,523ddd9f-c545-4790-b474-f3fab1aef74a,523ddd9f-c545-4790-b474-f3fab1aef74a_view.jpg
Is there a blue door in the house?,0f7f69dc-c5b4-4c0a-b6ed-e27bca05dd28,0f7f69dc-c5b4-4c0a-b6ed-e27bca05dd28_view.jpg
Is there a blue door handle in the house?,4a7f34d0-c235-406f-8bb8-58ae2a36605b,4a7f34d0-c235-406f-8bb8-58ae2a36605b_view.jpg
Is there a blue painting in the house?,56b20b24-ec4c-452a-ba53-c824998d4676,56b20b24-ec4c-452a-ba53-c824998d4676_view.jpg
Is there a blue rubiks cube in the house?,8de3a69c-4565-4f32-8c7b-b1db182f2826,8de3a69c-4565-4f32-8c7b-b1db182f2826_view.jpg
Is there a brown bag in the house?,7bf4ee69-a0b3-4002-96b4-9a84947e42e2,7bf4ee69-a0b3-4002-96b4-9a84947e42e2_view.jpg
Is there a brown box in the house?,3a9dba88-cf9c-48ce-a208-7e9de337e81c,3a9dba88-cf9c-48ce-a208-7e9de337e81c_view.jpg
Is there a brown sofa in the house?,31dcf028-ea79-4345-8461-c4c273e2f1d8,31dcf028-ea79-4345-8461-c4c273e2f1d8_view.jpg
Is there a brown wine bottle in the house?,bf12a8bf-9da9-428e-903b-2a3bdf9c2745,bf12a8bf-9da9-428e-903b-2a3bdf9c2745_view.jpg
Is there a gray bag in the house?,dcfaa597-832e-492e-8358-21fa03118b62,dcfaa597-832e-492e-8358-21fa03118b62_view.jpg
Is there a gray book in the house?,b73a580c-2a12-4b6c-99e8-33f5db0d48b1,b73a580c-2a12-4b6c-99e8-33f5db0d48b1_view.jpg
Is there a gray chair in the house?,4af08ee5-f26e-4583-8ad7-cb28458b24ec,4af08ee5-f26e-4583-8ad7-cb28458b24ec_view.jpg
Is there a gray notice board in the house?,2c9b76f7-3a06-4038-b0b1-6b0a3bdfb65f,2c9b76f7-3a06-4038-b0b1-6b0a3bdfb65f_view.jpg
Is there a gray shoes in the house?,d3d31158-c0e3-4804-a067-acda1fca37f8,d3d31158-c0e3-4804-a067-acda1fca37f8_view.jpg
Is there a green rubiks cube in the house?,0d1eb0c7-18fa-4887-8712-4cd8116b79ac,0d1eb0c7-18fa-4887-8712-4cd8116b79ac_view.jpg
Is there a green sign in the house?,95cf55d2-0287-4c6b-9fb1-3600c3f2d5ff,95cf55d2-0287-4c6b-9fb1-3600c3f2d5ff_view.jpg
Is there a green wine bottle in the house?,65d13077-fe04-433b-b97c-3bd5ca93d568,65d13077-fe04-433b-b97c-3bd5ca93d568_view.jpg
Is there an orange rubiks cube in the house?,20d5d0db-eb12-4b5e-891f-ff111ccb936d,20d5d0db-eb12-4b5e-891f-ff111ccb936d_view.jpg
Is there an orange sign in the house?,2251b944-e361-4a80-bec9-09261d4b95eb,2251b944-e361-4a80-bec9-09261d4b95eb_view.jpg
Is there an orange t-shirt in the house?,1b358290-aace-4e16-a642-f8c966bb6fb3,1b358290-aace-4e16-a642-f8c966bb6fb3_view.jpg
Is there an orange teddy bear in the house?,f44c2218-b00a-4d0a-8433-4d57d5490e63,f44c2218-b00a-4d0a-8433-4d57d5490e63_view.jpg
Is there a red apple in the house?,0ce2a805-29f2-4d86-ae54-fc2d2b2e3fac,0ce2a805-29f2-4d86-ae54-fc2d2b2e3fac_view.jpg
Is there a red rubiks cube in the house?,e4d3361d-82cb-4500-bf7b-7c0b9833a29a,e4d3361d-82cb-4500-bf7b-7c0b9833a29a_view.jpg
Is there a red sign in the house?,c0824418-7931-4761-8bc1-6d08d4c21a1e,c0824418-7931-4761-8bc1-6d08d4c21a1e_view.jpg
Is there a silver robot in the house?,5b3953a5-838e-47f3-b2b8-ddfd9b4e73cd,5b3953a5-838e-47f3-b2b8-ddfd9b4e73cd_view.jpg
Is there a silver trophy in the house?,2ff1068e-3fc1-4b2f-830b-50c76f7b4896,2ff1068e-3fc1-4b2f-830b-50c76f7b4896_view.jpg
Is there a transparent vase in the house?,f1db3c4e-6550-4cf2-b9ea-cf6a6bc0a6a0,f1db3c4e-6550-4cf2-b9ea-cf6a6bc0a6a0_view.jpg
Is there a transparent window in the house?,c605578a-497a-4a1c-be92-09f4bd94a0b6,c605578a-497a-4a1c-be92-09f4bd94a0b6_view.jpg
Is there a transparent wine glass in the house?,c4c4e03a-77ef-4184-ba3a-9300b2c0bfcc,c4c4e03a-77ef-4184-ba3a-9300b2c0bfcc_view.jpg
Is there a white bag in the house?,5eba7a2d-646b-48f8-a23e-143a35974366,5eba7a2d-646b-48f8-a23e-143a35974366_view.jpg
Is there a white ball in the house?,6510f49e-24d3-4eae-9cce-5dfc709bddf4,6510f49e-24d3-4eae-9cce-5dfc709bddf4_view.jpg
Is there a white bookshelf in the house?,2abbb1e3-a212-40b0-b3f7-338d2507d8f2,2abbb1e3-a212-40b0-b3f7-338d2507d8f2_view.jpg
Is there a white cup in the house?,b79c1138-2a64-487d-8cda-ed2b1cd538e6,b79c1138-2a64-487d-8cda-ed2b1cd538e6_view.jpg
Is there a white door in the house?,19a0fd8e-4a1d-4563-878e-0843e4a298ae,19a0fd8e-4a1d-4563-878e-0843e4a298ae_view.jpg
Is there a white door handle in the house?,bd20ef0b-38c0-47c1-9c04-6566d18e0697,bd20ef0b-38c0-47c1-9c04-6566d18e0697_view.jpg
Is there a white lamp in the house?,1bb25511-31b7-441c-9c97-b3f122e7a115,1bb25511-31b7-441c-9c97-b3f122e7a115_view.jpg
Is there a white painting in the house?,db286a01-e394-4065-9fe7-f39cd13de3b9,db286a01-e394-4065-9fe7-f39cd13de3b9_view.jpg
Is there a white robot in the house?,6e38b58e-3c71-4bd5-acac-207f1432a770,6e38b58e-3c71-4bd5-acac-207f1432a770_view.jpg
Is there a white rubiks cube in the house?,17d8a2ce-da28-4909-a9be-f32cf69cee1b,17d8a2ce-da28-4909-a9be-f32cf69cee1b_view.jpg
Is there a white sign in the house?,1e2b6132-8087-47ba-9c6d-4ff906c52b40,1e2b6132-8087-47ba-9c6d-4ff906c52b40_view.jpg
Is there a white table in the house?,f7eefb9e-e1d3-4ceb-8a89-ef89bbf82777,f7eefb9e-e1d3-4ceb-8a89-ef89bbf82777_view.jpg
Is there a white teapot in the house?,c44c44de-164b-4bc9-96ec-16a80bbbab32,c44c44de-164b-4bc9-96ec-16a80bbbab32_view.jpg
Is there a wooden chair in the house?,a9bc3d7d-5f7a-49a6-ac59-5359e6cc28cd,a9bc3d7d-5f7a-49a6-ac59-5359e6cc28cd_view.jpg
Is there a wooden desk in the house?,fece2c62-cafd-4a12-a6a1-fab411bec9da,fece2c62-cafd-4a12-a6a1-fab411bec9da_view.jpg
Is there a wooden ottoman in the house?,ca1c6166-4e91-4c75-8148-6e1e35b92b70,ca1c6166-4e91-4c75-8148-6e1e35b92b70_view.jpg
Is there a yellow painting in the house?,3f36bef2-155d-401b-9e3f-7dd5355373ef,3f36bef2-155d-401b-9e3f-7dd5355373ef_view.jpg
Is there a yellow rubiks cube in the house?,60d0e88d-dabb-47bc-b221-8eedd75979f3,60d0e88d-dabb-47bc-b221-8eedd75979f3_view.jpg
Is there a green dryer in the house?,7f9bc88e-1275-439d-9117-8ed9630cf171,7f9bc88e-1275-439d-9117-8ed9630cf171_view.jpg
Is there a pink coffee machine in the house?,9d05b1ed-deab-4eed-a1b1-63017b0472ea,9d05b1ed-deab-4eed-a1b1-63017b0472ea_view.jpg
Is there a red table in the house?,045e6de6-fa9b-482f-9fe5-71aa2908e0cc,045e6de6-fa9b-482f-9fe5-71aa2908e0cc_view.jpg
Is there a pink sink in the house?,dceff637-6bfb-4eda-8ee7-4281e9a06229,dceff637-6bfb-4eda-8ee7-4281e9a06229_view.jpg
Is there a yellow range oven in the house?,b518a059-1483-4613-8809-2a88192a378e,b518a059-1483-4613-8809-2a88192a378e_view.jpg
Is there a purple box in the house?,c8b1c60e-638d-45f7-8adf-a0fdec458df0,c8b1c60e-638d-45f7-8adf-a0fdec458df0_view.jpg
Is there a wooden sofa in the house?,b1475180-3f06-4f83-885b-655a38244a7a,b1475180-3f06-4f83-885b-655a38244a7a_view.jpg
Is there a wooden t-shirt in the house?,cf80576d-3660-4075-bcf9-f9a6b492b39d,cf80576d-3660-4075-bcf9-f9a6b492b39d_view.jpg
Is there a yellow utensil holder in the house?,78587e59-ffed-416b-ad65-5f1b9eeb5c5a,78587e59-ffed-416b-ad65-5f1b9eeb5c5a_view.jpg
Is there a white shower in the house?,c3232be1-231a-4988-9096-b6fe962c27dc,c3232be1-231a-4988-9096-b6fe962c27dc_view.jpg
Is there a yellow pan in the house?,91a41b72-088f-48d1-aa46-489f29106674,91a41b72-088f-48d1-aa46-489f29106674_view.jpg
Is there a pink robot in the house?,c86a1e70-a582-4229-b5a2-837edaef672a,c86a1e70-a582-4229-b5a2-837edaef672a_view.jpg
Is there a purple game console in the house?,b63db26c-786d-42e0-bfc4-eea10793399a,b63db26c-786d-42e0-bfc4-eea10793399a_view.jpg
Is there a blue ironing board in the house?,ac7bb57d-a6d2-43a9-88a3-e9b6663832d4,ac7bb57d-a6d2-43a9-88a3-e9b6663832d4_view.jpg
Is there a gray lamp in the house?,358e8a8d-b97f-4a9d-8fc2-d0ee1a1c7aaf,358e8a8d-b97f-4a9d-8fc2-d0ee1a1c7aaf_view.jpg
Is there a green rack in the house?,b4b67732-3220-403c-866b-f7a7a6159ae6,b4b67732-3220-403c-866b-f7a7a6159ae6_view.jpg
Is there a gold water dispenser in the house?,0117db9a-ff63-469e-a483-3718e1e6c1bb,0117db9a-ff63-469e-a483-3718e1e6c1bb_view.jpg
Is there an orange fruit bowl in the house?,bf6aecd9-beb0-48b6-8fac-d454c02e80f9,bf6aecd9-beb0-48b6-8fac-d454c02e80f9_view.jpg
Is there a white mirror in the house?,0ba85e85-5237-4ec6-be72-ca5b6dec679b,0ba85e85-5237-4ec6-be72-ca5b6dec679b_view.jpg
Is there a white computer in the house?,26c49be3-adf4-4d2e-a649-f69bcd8f31b8,26c49be3-adf4-4d2e-a649-f69bcd8f31b8_view.jpg
Is there a beige television in the house?,fa23db44-eaae-42ad-a541-65d65915204c,fa23db44-eaae-42ad-a541-65d65915204c_view.jpg
Is there a black apple in the house?,9095c2e0-979b-4b7e-8b33-fb001739ab2e,9095c2e0-979b-4b7e-8b33-fb001739ab2e_view.jpg
Is there an orange desk in the house?,0e0d6908-3a39-4a03-9e12-4a12c52bccda,0e0d6908-3a39-4a03-9e12-4a12c52bccda_view.jpg
Is there a gray teddy bear in the house?,af5d37d2-05a7-4e6d-9516-75165feeeaf5,af5d37d2-05a7-4e6d-9516-75165feeeaf5_view.jpg
Is there an orange tv stand in the house?,cf61c966-080f-498d-9817-896812dc6aca,cf61c966-080f-498d-9817-896812dc6aca_view.jpg
Is there a wooden shoes in the house?,39904f4f-302f-42c8-975f-168cd0d80801,39904f4f-302f-42c8-975f-168cd0d80801_view.jpg
Is there a transparent dryer in the house?,483941c3-856c-43f3-85d3-893590973171,483941c3-856c-43f3-85d3-893590973171_view.jpg
Is there a gray pan in the house?,e32c8ef0-d939-466d-bb65-9df1566a223c,e32c8ef0-d939-466d-bb65-9df1566a223c_view.jpg
Is there a yellow dresser in the house?,682b956c-924f-4ceb-9a72-b5f11f26271f,682b956c-924f-4ceb-9a72-b5f11f26271f_view.jpg
Is there a silver cup in the house?,19698285-8b8e-4de4-801e-adc3f3db5eef,19698285-8b8e-4de4-801e-adc3f3db5eef_view.jpg
Is there a purple shoes in the house?,b909f215-1d07-4cb5-801d-cc7c7d36fee4,b909f215-1d07-4cb5-801d-cc7c7d36fee4_view.jpg
Is there a purple wine glass in the house?,4b0163ff-d99b-48c6-b758-32b1e69e8430,4b0163ff-d99b-48c6-b758-32b1e69e8430_view.jpg
Is there a beige stereo set in the house?,13da9428-711d-4312-9ab0-28ec23b2f317,13da9428-711d-4312-9ab0-28ec23b2f317_view.jpg
Is there a gold computer in the house?,f60a6925-9778-4167-a085-4ad6e7015d75,f60a6925-9778-4167-a085-4ad6e7015d75_view.jpg
Is there a blue rack in the house?,7d409dae-99eb-4734-8add-a1b231480fdf,7d409dae-99eb-4734-8add-a1b231480fdf_view.jpg
Is there a purple chair in the house?,34c2713e-f839-439e-905a-f72280b5f210,34c2713e-f839-439e-905a-f72280b5f210_view.jpg
Is there a silver cutting board in the house?,90c5f01f-b4b3-4761-ad2b-7e9801081e36,90c5f01f-b4b3-4761-ad2b-7e9801081e36_view.jpg
Is there a black dresser in the house?,26385c22-fbea-42a7-83c3-2d99e9c086b3,26385c22-fbea-42a7-83c3-2d99e9c086b3_view.jpg
Is there a gold robot in the house?,de0f0664-248a-42cc-b99a-e1a9f7606f82,de0f0664-248a-42cc-b99a-e1a9f7606f82_view.jpg
Is there a yellow water dispenser in the house?,fd704b0b-9be0-42d4-a0e3-0304b0cad311,fd704b0b-9be0-42d4-a0e3-0304b0cad311_view.jpg
Is there a gray television in the house?,96294c69-b623-40d9-bd7f-508525f7b02e,96294c69-b623-40d9-bd7f-508525f7b02e_view.jpg
Is there a red heater in the house?,473e459d-9c04-4031-ad9a-91bf8c08177c,473e459d-9c04-4031-ad9a-91bf8c08177c_view.jpg
Is there a purple window in the house?,fb3332c5-2c40-4ba5-805f-0cd8ae8c3bf9,fb3332c5-2c40-4ba5-805f-0cd8ae8c3bf9_view.jpg
Is there a wooden cup in the house?,17fb5184-be43-415a-b57c-5bec8195a456,17fb5184-be43-415a-b57c-5bec8195a456_view.jpg
Is there a wooden stereo set in the house?,b64b3f51-fca9-4140-9bac-173afbc0a190,b64b3f51-fca9-4140-9bac-173afbc0a190_view.jpg
Is there a black rubiks cube in the house?,47f29fb4-7cfc-4557-984f-384e036b3485,47f29fb4-7cfc-4557-984f-384e036b3485_view.jpg
Is there a black dryer in the house?,03343a68-4427-4550-9b6a-e43ab7a912e9,03343a68-4427-4550-9b6a-e43ab7a912e9_view.jpg
Is there a beige loudspeaker in the house?,6442aef3-c176-4b42-a14b-728b8abfae27,6442aef3-c176-4b42-a14b-728b8abfae27_view.jpg
Is there a silver piano in the house?,d75162c6-0f11-485e-bd44-a9f404f3baf5,d75162c6-0f11-485e-bd44-a9f404f3baf5_view.jpg
Is there a pink book in the house?,cd5f6fda-9348-4a56-bd93-430b25eae024,cd5f6fda-9348-4a56-bd93-430b25eae024_view.jpg
Is there a blue vase in the house?,270117bb-1807-4763-b6da-3c47c2170948,270117bb-1807-4763-b6da-3c47c2170948_view.jpg
Is there an orange fish tank in the house?,bdfeee39-9ebd-432d-a8fc-a7e2aaf53e09,bdfeee39-9ebd-432d-a8fc-a7e2aaf53e09_view.jpg
Is there a gray sign in the house?,5be53f4b-3ad6-48ab-81de-92e757965d98,5be53f4b-3ad6-48ab-81de-92e757965d98_view.jpg
Is there a brown apple in the house?,d54ae902-f516-46a7-b830-ca34df0874e8,d54ae902-f516-46a7-b830-ca34df0874e8_view.jpg
Is there a purple cup in the house?,e0fab1f2-d699-4cd1-accd-7929b3a42d26,e0fab1f2-d699-4cd1-accd-7929b3a42d26_view.jpg
Is there a transparent heater in the house?,ebac8031-3e71-4a18-ac4a-79b4e93ddd29,ebac8031-3e71-4a18-ac4a-79b4e93ddd29_view.jpg
How many beige jackets are there in the house?,2671e86d-2403-4cde-991f-0a0d2b7360ba,2671e86d-2403-4cde-991f-0a0d2b7360ba_view.jpg
How many black bags are there in the house?,a1872076-fa4b-49da-857e-c50fe326c357,a1872076-fa4b-49da-857e-c50fe326c357_view.jpg
How many black chairs are there in the house?,f88d068d-2f60-40e9-b3da-631c151ca127,f88d068d-2f60-40e9-b3da-631c151ca127_view.jpg
How many black headphone are there in the house?,a69c08ce-312d-4e43-b57a-49b7d8bca74f,a69c08ce-312d-4e43-b57a-49b7d8bca74f_view.jpg
How many black ottomans are there in the house?,63d472ab-543d-4f1c-b87e-9c088422ae63,63d472ab-543d-4f1c-b87e-9c088422ae63_view.jpg
How many black paintings are there in the house?,fe97ceab-5242-44f5-8614-f55a6ef7b995,fe97ceab-5242-44f5-8614-f55a6ef7b995_view.jpg
How many blue bags are there in the house?,66ee5716-6501-4594-843b-ec1984912b52,66ee5716-6501-4594-843b-ec1984912b52_view.jpg
How many blue balls are there in the house?,0d20cb9f-c0ad-4414-8741-03b19e96839c,0d20cb9f-c0ad-4414-8741-03b19e96839c_view.jpg
How many blue books are there in the house?,a0d8ea86-908e-4c7a-b3f0-eff8590d9356,a0d8ea86-908e-4c7a-b3f0-eff8590d9356_view.jpg
How many blue chairs are there in the house?,984e4a2f-82b2-4699-8b04-483e3b20ccfd,984e4a2f-82b2-4699-8b04-483e3b20ccfd_view.jpg
How many blue doors are there in the house?,2a69ba74-09ea-46af-a82b-c7488e6f54cf,2a69ba74-09ea-46af-a82b-c7488e6f54cf_view.jpg
How many blue door handles are there in the house?,5a3925b0-b20d-428a-bb53-807600169f7b,5a3925b0-b20d-428a-bb53-807600169f7b_view.jpg
How many blue paintings are there in the house?,2fd2de43-dd49-467b-b44b-74863ce42cd0,2fd2de43-dd49-467b-b44b-74863ce42cd0_view.jpg
How many blue rubiks cubes are there in the house?,95f91fea-fc6e-4786-a6ef-44b0c5a53158,95f91fea-fc6e-4786-a6ef-44b0c5a53158_view.jpg
How many brown bags are there in the house?,044d0fd4-9bfc-4222-9920-6df8fefeb6f6,044d0fd4-9bfc-4222-9920-6df8fefeb6f6_view.jpg
How many brown boxes are there in the house?,091c4cfc-2fda-4816-b149-ca8b9d21926a,091c4cfc-2fda-4816-b149-ca8b9d21926a_view.jpg
How many brown sofas are there in the house?,e5e3d087-00ec-4496-ac6c-fbfcee0f1d80,e5e3d087-00ec-4496-ac6c-fbfcee0f1d80_view.jpg
How many brown wine bottles are there in the house?,ac862f46-6b8d-4c3e-b0d0-ddb8ebe63c82,ac862f46-6b8d-4c3e-b0d0-ddb8ebe63c82_view.jpg
How many gray bags are there in the house?,745900ba-2c34-4c29-8bf4-11327af034a3,745900ba-2c34-4c29-8bf4-11327af034a3_view.jpg
How many gray books are there in the house?,3fa99c34-6de7-4908-b28a-ded7780c6330,3fa99c34-6de7-4908-b28a-ded7780c6330_view.jpg
How many gray chairs are there in the house?,160a803c-c24c-4298-8f45-0ce73d03bda9,160a803c-c24c-4298-8f45-0ce73d03bda9_view.jpg
How many gray notice boards are there in the house?,ddec2e45-b83c-4f33-9cb9-1cf08a692fe9,ddec2e45-b83c-4f33-9cb9-1cf08a692fe9_view.jpg
How many gray shoe are there in the house?,0e7a79b4-79fb-4d0c-bb6d-de6764962cf9,0e7a79b4-79fb-4d0c-bb6d-de6764962cf9_view.jpg
How many green rubiks cubes are there in the house?,9a76db3c-4511-4db7-a4f9-b2908fb803e0,9a76db3c-4511-4db7-a4f9-b2908fb803e0_view.jpg
How many green signs are there in the house?,6ed962b1-1c85-4a54-921d-73a21836ad69,6ed962b1-1c85-4a54-921d-73a21836ad69_view.jpg
How many green wine bottles are there in the house?,c01a0731-e9e0-4341-a8f3-c8ed7fc27d30,c01a0731-e9e0-4341-a8f3-c8ed7fc27d30_view.jpg
How many orange rubiks cubes are there in the house?,90496fcc-4d53-416f-8bfe-91cf38ab79f6,90496fcc-4d53-416f-8bfe-91cf38ab79f6_view.jpg
How many orange signs are there in the house?,5cbbec26-43b0-49f5-9332-7d3f7419893c,5cbbec26-43b0-49f5-9332-7d3f7419893c_view.jpg
How many orange t-shirts are there in the house?,ca0a2fde-59cd-45fd-85ba-40ad79996c03,ca0a2fde-59cd-45fd-85ba-40ad79996c03_view.jpg
How many orange teddy bears are there in the house?,1b75df0c-8626-4c11-86c4-cdb67ed012da,1b75df0c-8626-4c11-86c4-cdb67ed012da_view.jpg
How many red apples are there in the house?,1af5fd97-2d0a-4789-ad17-c1f0ef27d0f9,1af5fd97-2d0a-4789-ad17-c1f0ef27d0f9_view.jpg
How many red rubiks cubes are there in the house?,63990415-23d7-4530-a436-de842e1fcb2f,63990415-23d7-4530-a436-de842e1fcb2f_view.jpg
How many red signs are there in the house?,bf8f2612-60ae-4048-ab4a-f85df2c8b7f3,bf8f2612-60ae-4048-ab4a-f85df2c8b7f3_view.jpg
How many silver robots are there in the house?,cbd07a01-5079-4b5e-8bee-a5e6a88dd16f,cbd07a01-5079-4b5e-8bee-a5e6a88dd16f_view.jpg
How many silver trophies are there in the house?,11907d00-92cf-4085-ac86-cb05cbb6fb1c,11907d00-92cf-4085-ac86-cb05cbb6fb1c_view.jpg
How many transparent vases are there in the house?,276d0b1f-c549-4c75-acff-f98d356c878a,276d0b1f-c549-4c75-acff-f98d356c878a_view.jpg
How many transparent windows are there in the house?,a47a2166-74f1-4afd-87b8-3380133b4160,a47a2166-74f1-4afd-87b8-3380133b4160_view.jpg
How many transparent wine glasses are there in the house?,47347fd9-e773-4ba8-9038-bd71d2429c3a,47347fd9-e773-4ba8-9038-bd71d2429c3a_view.jpg
How many white bags are there in the house?,6f347442-2cae-4e97-b30d-0279bbf56801,6f347442-2cae-4e97-b30d-0279bbf56801_view.jpg
How many white balls are there in the house?,2ae22937-672d-4a9b-8e7c-481481bfb105,2ae22937-672d-4a9b-8e7c-481481bfb105_view.jpg
How many white bookshelves are there in the house?,c61e5658-34bf-4341-8f28-827cb1669a75,c61e5658-34bf-4341-8f28-827cb1669a75_view.jpg
How many white cups are there in the house?,41fdee57-b4f2-46a6-bc94-e2b04719d1c6,41fdee57-b4f2-46a6-bc94-e2b04719d1c6_view.jpg
How many white doors are there in the house?,caeb11f6-11ac-47f6-aaf3-6037cffe8841,caeb11f6-11ac-47f6-aaf3-6037cffe8841_view.jpg
How many white door handles are there in the house?,0f3d5f35-b2c4-4ec5-acc4-e8fd56ff8002,0f3d5f35-b2c4-4ec5-acc4-e8fd56ff8002_view.jpg
How many white lamps are there in the house?,bb6a001d-889e-49a7-8605-cefb49ba92b4,bb6a001d-889e-49a7-8605-cefb49ba92b4_view.jpg
How many white paintings are there in the house?,5cff3145-0bb3-4d98-96af-6b888b1413c2,5cff3145-0bb3-4d98-96af-6b888b1413c2_view.jpg
How many white robots are there in the house?,200c2c62-e88e-4050-9e04-4494c85b9edc,200c2c62-e88e-4050-9e04-4494c85b9edc_view.jpg
How many white rubiks cubes are there in the house?,c878a977-b329-4008-9cd7-def937e927bd,c878a977-b329-4008-9cd7-def937e927bd_view.jpg
How many white signs are there in the house?,a370077d-e6b8-4ef6-8277-4dadd16ef66a,a370077d-e6b8-4ef6-8277-4dadd16ef66a_view.jpg
How many white tables are there in the house?,ac8a0064-c9ba-4afb-aeca-45309f0760b6,ac8a0064-c9ba-4afb-aeca-45309f0760b6_view.jpg
How many white teapots are there in the house?,bdfea0ed-9cd1-491d-91f2-737dd23c6449,bdfea0ed-9cd1-491d-91f2-737dd23c6449_view.jpg
How many wooden chairs are there in the house?,1eac5ac0-689c-4c6e-a378-2b8bf4ae49f5,1eac5ac0-689c-4c6e-a378-2b8bf4ae49f5_view.jpg
How many wooden desks are there in the house?,c57ba768-0550-4531-b6ac-43fce94a211a,c57ba768-0550-4531-b6ac-43fce94a211a_view.jpg
How many wooden ottomans are there in the house?,94cc18c4-2e27-433d-95e5-6b20cf405ca8,94cc18c4-2e27-433d-95e5-6b20cf405ca8_view.jpg
How many yellow paintings are there in the house?,2ee0d3de-df9c-45b8-8af0-9943cf41d3dc,2ee0d3de-df9c-45b8-8af0-9943cf41d3dc_view.jpg
How many yellow rubiks cubes are there in the house?,39f10687-6572-42cf-bd62-a643b49e25c2,39f10687-6572-42cf-bd62-a643b49e25c2_view.jpg
How many green dryers are there in the house?,de78a15d-3b54-4630-b8c8-0d52820c09e1,de78a15d-3b54-4630-b8c8-0d52820c09e1_view.jpg
How many pink coffee machines are there in the house?,5978138a-01cd-41ea-b3e5-c96dd81f53f5,5978138a-01cd-41ea-b3e5-c96dd81f53f5_view.jpg
How many red tables are there in the house?,4063e3ae-f9a7-41bf-88d4-41d5df98c93b,4063e3ae-f9a7-41bf-88d4-41d5df98c93b_view.jpg
How many pink sinks are there in the house?,d96d7c51-e5c9-4bd2-9ecc-0b382015741a,d96d7c51-e5c9-4bd2-9ecc-0b382015741a_view.jpg
How many yellow range ovens are there in the house?,d69eec3b-bcd4-4b5f-a182-a318f359c2c5,d69eec3b-bcd4-4b5f-a182-a318f359c2c5_view.jpg
How many purple boxes are there in the house?,efd2af1f-c862-4c8a-9715-0f07be6e3fe2,efd2af1f-c862-4c8a-9715-0f07be6e3fe2_view.jpg
How many wooden sofas are there in the house?,d30fa835-0981-4be3-a8d9-5a312fb74086,d30fa835-0981-4be3-a8d9-5a312fb74086_view.jpg
How many wooden t-shirts are there in the house?,a8619c4c-c013-4d54-a916-04c5a71ef086,a8619c4c-c013-4d54-a916-04c5a71ef086_view.jpg
How many yellow utensil holders are there in the house?,9068e419-5a33-4d96-a210-0c394e3427d3,9068e419-5a33-4d96-a210-0c394e3427d3_view.jpg
How many white showers are there in the house?,3080336d-f1b2-437a-851e-6e3e906e81b5,3080336d-f1b2-437a-851e-6e3e906e81b5_view.jpg
How many yellow pans are there in the house?,7eec0e18-9162-483d-a3cb-99900dc4ed7a,7eec0e18-9162-483d-a3cb-99900dc4ed7a_view.jpg
How many pink robots are there in the house?,ad2b0f12-aebe-422f-a5f7-7b96d81d8c2a,ad2b0f12-aebe-422f-a5f7-7b96d81d8c2a_view.jpg
How many purple game consoles are there in the house?,2028c7ee-b512-4341-b91a-efda1e35605e,2028c7ee-b512-4341-b91a-efda1e35605e_view.jpg
How many blue ironing boards are there in the house?,5f11ad34-eb78-4776-867d-54e2c672b83e,5f11ad34-eb78-4776-867d-54e2c672b83e_view.jpg
How many gray lamps are there in the house?,32c45a2f-263d-4137-aa33-e76409fa67a1,32c45a2f-263d-4137-aa33-e76409fa67a1_view.jpg
How many green racks are there in the house?,72dcad12-7e0d-428c-aa49-47995753f9d4,72dcad12-7e0d-428c-aa49-47995753f9d4_view.jpg
How many gold water dispensers are there in the house?,5eed3312-4f05-4510-a420-7d8240508da1,5eed3312-4f05-4510-a420-7d8240508da1_view.jpg
How many orange fruit bowls are there in the house?,6f1b7ff4-f744-48da-bda6-1dcee2751943,6f1b7ff4-f744-48da-bda6-1dcee2751943_view.jpg
How many white mirrors are there in the house?,2c50b6a7-b027-439f-9530-b4d185c6fce4,2c50b6a7-b027-439f-9530-b4d185c6fce4_view.jpg
How many white computers are there in the house?,c76d2730-0a09-4bee-8bf9-698983892cda,c76d2730-0a09-4bee-8bf9-698983892cda_view.jpg
How many beige televisions are there in the house?,ddcff0c1-8356-4d61-9da2-b0ca8fc334b1,ddcff0c1-8356-4d61-9da2-b0ca8fc334b1_view.jpg
